p-LeJ10,Lady for a Night,1939,Jason,8.900000
p-WHl15,Streets of Fire,1984,W.Hill,19.940001
p-AG30,La Fin du Monde,1930,Gance,14.070000
p-IMi4,Conan the Barbarian,1982,Milius,6.990000
p-KSa10,A Smile Like Yours,1997,Samples,19.719999
p-EMu1,Harlem Nights,1989,E.Murphy,6.520000
p-JCn20,Something Wicked This Way Comes,1983,Clayton,17.290001
p-LuV80,The Innocent,1979,Visconti,7.930000
p-StD62,Two for the Road,1967,Donen,10.600000
p-PMo15,Heat,1972,Morrissey,9.390000
p-StD61,Bedazzled,1967,Donen,17.959999
p-PBo11,They All Laughed,1982,Bogdanovich,7.150000
p-IPC25,Sleeping Car to Trieste,1948,Carstairs,16.200001
p-RDW7,Caribbean Mystery,1954,R.D.Webb,5.400000
p-RbR1,This is Spinal Tap,1983,R.Reiner,12.840000
p-RAl87,Streamers,1983,Altman,5.540000
p-FMD10,Scared Stiff,1945,F.McDonald,16.559999
p-TRo1,The War Zone,1999,T.Roth,16.830000
p-JNs101,The Orderly World of Mr.~Appleby,1956,Neilson,12.530000
p-ToH26,Lifeforce,1985,T.Hooper,8.980000
p-WSh1,Star Trek V: The Final Frontier,1989,Shatner,18.830000
p-RAl69,Images,1972,Altman,14.040000
p-WWo10,The Hunchback of Notre Dame,1923,Worsley,5.400000
p-PMo24,The Hound of the Baskervilles,1977,Morrissey,14.910000
p-RiF53,Red Sonja,1985,R.Fleischer,13.240000
p-StD72,Movie Movie,1978,Donen,7.690000
p-GCt20,The White Shadow,1923,Cutts,12.910000
p-LeK10,Small Town Girl,1952,Kardos,19.180000
p-AuJ10,Hold That Hypnotist,1957,Jewell,7.180000
p-RGr10,Xanadu,1980,R.Greenwald,14.170000
p-RiF52,Conan the Destroyer,1984,R.Fleischer,18.190001
p-FZe6,Endless Love,1981,Zeffirelli,7.240000
p-RAl76,A Wedding,1978,Altman,6.480000
p-ToH20,Poltergeist,1982,T.Hooper,16.410000
p-RAl73,Nashville,1975,Altman,6.330000
p-RAl74,Buffalo Bill and the Indians, or Sitting Bull's History Lesson,1976,Altman,16.200001
p-RAl72,California Split,1974,Altman,12.360000
p-RMk10,Once in a Lifetime,1933,Mack,16.969999
p-RoJ1,The Killing Fields,1984,R.Joffe,15.130000
p-RoN3,The Card,1952,Neame,18.020000
p-OW7,Othello,1951,Welles,7.530000
p-RRa10,Best of the Best,1989,Radler,9.000000
p-OW6,Macbeth,1948,Welles,10.610000
p-StD42,Damn Yankees,1958,Donen,14.100000
p-PWe2,Gidget,1959,Wendkos,7.470000
p-TWh50,Step Lively,1944,Whelan,15.300000
p-OW5,The Lady From Shanghai,1947,Welles,16.520000
p-OW2,The Magnificent Ambersons,1942,Welles,18.000000
p-OW1,Citizen Kane,1940,Welles,9.410000
p-RHa9,To Paris With Love,1955,Hamer,10.310000
p-RHa8,Father Brown,1954,Hamer,13.370000
p-MHo10,Flash Gordon,1980,Hodges,12.600000
p-NoT10,Apple Dumpling Gang,1975,Tokar,16.750000
p-PAl10,Women on the Verge of A Nervous Breakdown,1988,Almodovar,14.100000
p-RHa5,The Spider and the Fly,1949,Hamer,6.640000
p-NoT15,Cat from Outer Space,1978,Tokar,12.250000
p-RHa4,Kind Hearts and Coronets,1949,Hamer,10.920000
p-RHa3,It Always Rains on Sunday,1947,Hamer,16.510000
p-MvS10,The Pigeon That Took Rome,1962,Shavelson,18.350000
p-RLi6,Just Before Dawn,1980,Lieberman,12.940000
p-WRh10,Song of Scheherazade,1945,Reisch,16.030001
p-JVi10,Z\'ero de Conduite,1932,Vigo,15.450000
p-JoP41,A Nice Touch,1963,Pevney,9.650000
p-LuV50,Il gattopardo,1963,Visconti,6.690000
p-Z6640,The Life and Death of Judge Dredd,1972,UnYear66,5.950000
p-StD51,Charade,1963,Donen,18.790001
p-PAl16,Kika,1994,Almodovar,18.639999
p-RoL10,Anything Goes,1956,R.Lewis,10.180000
p-EBy20,Flood!,1976,Bellamy,17.170000
p-HCP10,Helzapoppin,1942,H.Potter,16.680000
p-EBy22,Fire!,1977,Bellamy,19.500000
p-RAl90,Vincent and Theo,1990,Altman,9.850000
p-WBe1,Heaven Can Wait,1978,Beatty,8.210000
p-JqA10,Gigi,1948,Audry,5.960000
p-RAl95,Short Cuts,1993,Altman,8.110000
p-LwS180,Pittsburgh,1942,Seiler,8.160000
p-NoT5,The Happiest Millionaire,1967,Tokar,15.630000
p-PtF10,Le Fatiche di Ercole,1957,Francisci,11.260000
p-InB41,Fanny and Alexander,1982,I.Bergman,6.800000
p-MCy11,Iphigenia,1976,Cacoyannis,16.850000
p-FB27,A Farewell to Arms,1932,Borzage,15.660000
p-RiB25,Made in America,1993,Benjamin,8.520000
p-TKa10,Bushido Blade,1981,Katani,14.920000
p-TG30,The Postman Always Rings Twice,1946,Garnett,19.260000
p-TG32,A Connecticut Yankee in King Arthur's Court,1949,Garnett,15.010000
p-HbR30,Steel Magnolias,1989,H.Ross,14.310000
p-IB150,Hot Rods to Hell,1967,Brahm,16.360001
p-ILa62,Blues Brothers 2000,1998,Landis,7.810000
p-HbR31,Straight Talk,1992,H.Ross,19.139999
p-xWi1,Charlie Chan's Secret,1936,Wiles,19.080000
p-RWh20,Champagne for Caesar,1950,Whorf,17.639999
p-TMt10,In the Company of Spies,1999,Matheson,14.320000
p-RiB21,Mermaids,1990,Benjamin,9.050000
p-TG39,The Black Knight,1954,Garnett,15.250000
p-HNe25,Cannonball Run II,1984,H.Needham,5.490000
p-RCj20,Guyana, Cult of the Dammned,1980,Cardona,6.800000
p-SSn1,Dream Wife,1953,S.Sheldon,18.980000
p-HNe20,Stroker Ace,1983,H.Needham,15.380000
p-LFo10,tom thumb,1958,Foder,7.410000
p-IWa40,Serial Mom,1993,Waters,15.210000
p-LuV30,Rocco and His Brothers,1960,Visconti,14.140000
p-GH8,The Devil's Disciple,1959,G.Hamilton,15.470000
p-JoP20,Foxfire,1955,Pevney,8.410000
p-WeA10,Rushmore,1998,W.Anderson,9.930000
p-GH3,An Inspector Calls,1954,G.Hamilton,14.780000
p-RiB15,Racing with the Moon,1984,Benjamin,16.040001
p-SvB10,Heavyweights,1995,Brill,14.640000
p-DBy4,Talk About a Stranger,1952,Bradley,14.860000
p-RbM1,Murder by Death,1976,R.Moore,7.870000
p-HbR21,Footloose,1984,H.Ross,19.879999
p-RWh10,Till the Clouds Roll By,1946,Whorf,7.010000
p-RWh15,Love From A Stranger,1947,Whorf,5.230000
p-JoP25,Man of a Thousand Faces,1957,Pevney,19.180000
p-LiS10,Licensed to Kill,1965,Shonteff,12.370000
p-WlN10,Mr.~Wong, Detective,1938,Nigh,12.520000
p-WlN12,Mr.~Wong in Chinatown,1939,Nigh,9.160000
p-ILn10,The Great Smokey Roadblock,1976,J.Leone,18.000000
p-IoA10,We of the Never Never,1983,Auzins,18.490000
p-FZe2,Romeo and Juliet,1968,Zeffirelli,7.220000
p-FZe3,Brother Sun and Sister Moon,1973,Zeffirelli,6.780000
p-WSa5,The Incredible Melting Man,1977,Sachs,12.300000
p-HoC10,Captain Scarlett,1953,Carr,17.070000
p-ThS4,So I Married an Axe Murderer,1993,Schlamme,14.880000
p-TG19,Eternally Yours,1939,Garnett,12.240000
p-ToH30,Invaders from Mars,1986,T.Hooper,17.379999
p-RWF18,Fox and his friends,1975,Fassbinder,18.260000
p-HgH10,The Girl on the Bridge,1951,H.Haas,18.700001
p-RTu1,Tightrope,1984,Tuggle,16.180000
p-SSo10,The Adventures of Huck Finn,1993,Sommers,13.100000
p-MMi10,Jackson County Jail,1976,M.Miller,12.870000
p-TG20,Trade Winds,1939,Garnett,17.860001
p-TG21,Seven Sinners,1940,Garnett,11.420000
p-TG22,Cheers for Miss Bishop,1941,Garnett,19.430000
p-RFM10,Little Darlings,1980,R.Maxwell,11.500000
p-RiB30,City Heat,1998,Benjamin,5.410000
p-RFM12,Night the Lights Went Out in Georgia,1981,R.Maxwell,9.250000
p-AVL30,The Wild Geese,1978,McLaglen,15.910000
p-HWx9,The Little Demozel,1933,H.Wilcox,16.360001
p-HBn8,Neptune's Daughter,1914,Brenon,6.690000
p-GCo1,The Music Teacher,1989,Corbiau,7.810000
p-IB108,The Throwback,1961,Brahm,12.530000
p-IWa10,Female Trouble,1974,Waters,14.760000
p-TG8,One Way Passage,1932,Garnett,19.480000
p-HaB24,Changes,1969,Bartlett,19.530001
p-MLH20,The Object of Beauty,1991,LindsayHogg,10.660000
p-PGr10,The Belly of an Architect,1987,Greenaway,7.630000
p-APy10,The Sword and the Sorcerer,1982,Pyun,8.730000
p-RWF33,Lili Marleen,1980,Fassbinder,7.700000
p-NML4,Alice In Wonderland,1933,McLeod,8.670000
p-RaT16,Doctor at Sea,1955,R.Thomas,14.310000
p-NML1,Monkey Business,1931,McLeod,19.500000
p-JkS5,Cleopatra Jones,1973,Starrett,19.330000
p-SiM10,Tammy and the Millionaire,1969,S.Miller,8.160000
p-WFr14,Off Season,1965,Friedkin,11.670000
p-WFr13,Thou Still Unravished Bride,1965,Friedkin,7.030000
p-WFr12,Crimson Witness,1965,Friedkin,9.220000
p-WFr11,The McGregor Affair,1964,Friedkin,10.310000
p-WFr10,Change of Address,1964,Friedkin,8.500000
p-PGr16,Prospero's Books,1991,Greenaway,19.500000
p-MLH10,Dr.~Fisher of Geneva,1980,LindsayHogg,18.930000
p-PLy10,Prom Night,1980,P.Lynch,9.070000
p-RWh50,Most Likely to Succeed,1962,Whorf,18.150000
p-GiP20,Burn!,1970,Pontocorvo,18.410000
p-ICt10,Mountain Family Robinson,1979,Cotter,11.560000
p-SiW8,Free Willy,1993,Wincer,13.560000
p-RWF26,Despair,1978,Fassbinder,10.440000
p-IMS25,Imitation of Life,1934,Stahl,6.570000
p-IB103,The Cuckoo Clock,1960,Brahm,12.920000
p-HH28,The Big Sleep,1946,Hawks,8.580000
p-IB100,A Night With the Boys,1959,Brahm,15.050000
p-IMS50,Holy Matrimony,1943,Stahl,5.900000
p-IWa30,Hairspray,1988,Waters,12.670000
p-ILa38,Trading Places,1983,Landis,17.520000
p-PLy15,Cross Country,1983,P.Lynch,13.600000
p-ILa33,Blues Brothers,1980,Landis,16.660000
p-SFi10,Revenge of the Ninja,1983,Firstenberg,12.320000
p-RaT30,A Pair of Briefs,1961,R.Thomas,19.120001
p-HbR10,California Suite,1978,H.Ross,10.520000
p-SeL1,The Last Days of Pompeii,1959,S.Leone,9.240000
p-VM33,A Matter of Time,1976,Minnelli,19.459999
p-VDa10,The Benny Goodman Story,1955,V.Davies,5.910000
p-SeL3,Le collosse de Rhodes,1961,S.Leone,10.920000
p-AL26,Anastasia,1956,Litvak,5.630000
p-InB18,Wild Strawberries,1957,I.Bergman,12.620000
p-ByH8,Treasure Island,1950,Haskin,13.610000
p-SSl1,On Deadly Ground,1994,Seagal,19.350000
p-Z9750,Safe Home,1997,UnYear97,5.810000
p-RCo3,Swamp Women,1955,Corman,14.180000
p-EHG50,The Sky's the Limit,1943,E.H.Griffith,9.680000
p-ILa31,Kentucky Fried Movie,1978,Landis,9.720000
p-EuF51,Michael Shayne, Private Detective,1940,E.Forde,5.580000
p-JKm10,Song of Songs,1918,J.Kaufman,6.590000
p-HNe17,The Cannonball Run,1981,H.Needham,14.510000
p-JDB11,Twister,1996,DeBont,14.370000
p-TDe14,Beautiful Girls,1996,T.Demme,6.000000
p-NR20,55 Days at Peking,1961,N.Ray,10.860000
p-HWx60,The Man Who Wouldn't Talk,1957,H.Wilcox,13.090000
p-PAl4,Matador,1985,Almodovar,12.610000
p-Z6650,Promise Her Anything,1966,UnYear66,5.430000
p-H29,Sabotage,1936,Hitchcock,11.960000
p-H28,Secret Agent,1936,Hitchcock,10.230000
p-WaW16,Anywhere But Here,1999,Wang,5.550000
p-HY17,There's One Born Every Minute,1942,H.Young,11.580000
p-SHk10,The Three Musketeers,1993,Herek,11.670000
p-H27,The 39 Steps,1935,Hitchcock,13.050000
p-WaW15,Chinese Box,1998,Wang,14.740000
p-WFr60,To Live and Die in LA,1985,Friedkin,6.710000
p-H26,The Man Who Knew Too Much,1934,Hitchcock,11.990000
p-H25,Waltzes From Vienna,1933,Hitchcock,9.180000
p-VM10,An American in Paris,1951,Minnelli,5.080000
p-H23,Number Seventeen,1932,Hitchcock,19.809999
p-H22,Rich and Strange,1932,Hitchcock,8.470000
p-NR19,King of Kings,1961,N.Ray,16.280001
p-WaW10,The Joy Luck Club,1993,Wang,8.900000
p-AmN1,Look Who's Talking,1990,Neckerling,17.040001
p-H21,The Skin Game,1931,Hitchcock,14.250000
p-VM11,The Bad and the Beautiful,1952,Minnelli,8.980000
p-H20,Murder!,1930,Hitchcock,16.980000
p-VM13,The Band Wagon,1953,Minnelli,17.719999
p-HY10,Little Tough Guy,1934,H.Young,5.140000
p-FF14,Fellini's Roma,1972,Fellini,11.560000
p-DaM3,I'll Cry Tomorrow,1955,Dan.Mann,9.960000
p-VM19,Lust for Life,1956,Minnelli,19.530001
p-IRa4,The Great Impersonation,1942,Rawlins,19.400000
p-WR120,Too Many Husbands,1938,Ruggles,15.290000
p-Sys3,Rocky IV,1985,Stallone,15.340000
p-HWx54,Trent's Last Case,1952,H.Wilcox,18.459999
p-CR16,Odd Man Out,1946,C.Reed,11.990000
p-HBH68,Tarzan and the Lost Safari,1957,Humberstone,17.299999
p-CR17,The Fallen Idol,1948,C.Reed,17.900000
p-H19,Juno And The Paycock,1930,Hitchcock,8.620000
p-JZu15,Posse West,1995,J.Zucker,8.700000
p-H18,Elstree Calling,1929,Hitchcock,10.900000
p-H17,Blackmail,1929,Hitchcock,8.310000
p-H16,The Manxman,1929,Hitchcock,16.760000
p-H15,Harmony Heaven,1929,Hitchcock,9.580000
p-H14,Champagne,1928,Hitchcock,10.850000
p-RWd10,Lenny Bruce: Swear to Tell the Truth,1999,Weide,8.020000
p-H13,The Farmer's Wife,1928,Hitchcock,12.990000
p-GP3,Die Freudlose Gasse,1925,G.W.Pabst,11.200000
p-VM21,The Reluctant Debutante,1958,Minnelli,17.580000
p-H12,The Ring,1927,Hitchcock,9.980000
p-CR10,The Night Train to Munich,1940,C.Reed,5.230000
p-H11,Easy Virtue,1927,Hitchcock,15.320000
p-H10,Downhill,1927,Hitchcock,8.980000
p-CR12,Kipps,1941,C.Reed,17.360001
p-VM22,Gigi,1958,Minnelli,15.590000
p-SWm6,Bye, Bye, Love,1995,Weisman,12.030000
p-LiW10,Seven Beauties,1976,Wertmuller,10.730000
p-MaI10,Frau Rettich, die Czerni, und ich,1998,Imboden,12.020000
p-JMS9,Loverboy,1989,J.M.Silver,16.110001
p-RaT46,It's not the Size That Counts,1975,R.Thomas,19.830000
p-RLB22,The Black Sheep,1956,LeBorg,5.020000
p-HH23,His Girl Friday,1940,Hawks,8.170000
p-RCl5,Les Jeux Interdits,1951,Clement,5.560000
p-WFr45,Deal of the Century,1983,Friedkin,16.070000
p-RCl4,Au del\`a des Grilles,1948,Clement,7.640000
p-NGr20,Before I Hang,1940,Grinde,15.810000
p-SBa15,Coneheads,1993,Barron,14.820000
p-H49,I Confess,1952,Hitchcock,15.660000
p-RoA7,The Big Knife,1955,Aldrich,7.930000
p-SGy10,Waterland,1992,Gyllenhaal,8.340000
p-H48,Strangers on a Train,1951,Hitchcock,5.540000
p-RoA4,Vera Cruz,1953,Aldrich,12.550000
p-H45,Rope,1948,Hitchcock,6.890000
p-IFy10,Rolling Thunder,1976,J.Flynn,7.090000
p-HBH72,Tarzan and the Trappers,1958,Humberstone,18.090000
p-H43,Notorious,1946,Hitchcock,13.050000
p-H42,Spellbound,1945,Hitchcock,18.100000
p-TSz10,Happiness,1998,Solondz,19.040001
p-H41,Bon Voyage,1944,Hitchcock,14.930000
p-JDe1,Caged Heat,1974,J.Demme,19.510000
p-MRt11,The Island,1980,M.Ritchie,18.389999
p-RLB10,San Diego, I love You,1944,LeBorg,15.900000
p-RKa10,Carny,1980,Kaylor,14.150000
p-ADT18,House of Wax,1953,deToth,13.170000
p-WFr39,Sorcerer,1977,Friedkin,16.570000
p-MmL12,Deep Impact,1998,M.Leder,10.650000
p-WFr38,The Boys in the Band,1976,Friedkin,16.920000
p-GMy45,Jealousy,1945,Machaty,13.920000
p-RDL6,A Funny Thing Happened on the Way to The Forum,1966,R.Lester,8.520000
p-WFr36,The Exorcist,1971,Friedkin,15.920000
p-RDL5,Help!,1965,R.Lester,6.760000
p-WFr35,The French Connection,1971,Friedkin,13.700000
p-SnT26,Rumble in the Bronx,1996,Tong,14.680000
p-RDL3,A Hard Day's Night,1964,R.Lester,12.470000
p-NGr10,Good News,1930,Grinde,11.700000
p-RBt17,There's a Girl in My Soup,1970,R.Boulting,19.450001
p-CJ8,Last Flight of Noah's Ark,1981,Jarrot,11.430000
p-RiO50,The Lovable Cheat,1949,R.Oswald,9.740000
p-WSt10,Alice's Adventures in Wonderland,1972,Sterling,5.600000
p-H38,Shadow of a Doubt,1943,Hitchcock,15.790000
p-JnD36,Inspector Maigret,1957,Delannoy,5.140000
p-H36,Suspicion,1941,Hitchcock,9.000000
p-H33,Rebecca,1940,Hitchcock,11.130000
p-H32,Jamaica Inn,1939,Hitchcock,9.560000
p-H31,The Lady Vanishes,1938,Hitchcock,17.309999
p-H30,Young and Innocent,1938,Hitchcock,10.510000
p-GRo12,Martin,1978,Romero,11.150000
p-SM6,The Ladykillers,1955,Mackendrick,17.780001
p-WMG10,Blackwell's Island,1939,McGann,12.890000
p-SM4,Mandy,1952,Mackendrick,8.970000
p-SM3,The Man in The White Suit,1951,Mackendrick,18.760000
p-Z9685,Diary of a Seducer,1996,UnYear96,5.170000
p-SM1,Whiskey Galore,1949,Mackendrick,12.110000
p-LMa40,Vanya on 42nd Street,1994,Malle,6.140000
p-Z9689,The Nutty Professor 2,1998,UnYear96,11.300000
p-BDH10,The Tenth Man,1936,Hurst,5.490000
p-ChK13,Temptress Moon,1997,Kaige,18.990000
p-MRr5,The Plot Against Harry,1989,Roemer,15.760000
p-GgL1,THX 1138,1971,G.Lucas,17.820000
p-GgL2,American Graffiti,1973,G.Lucas,9.970000
p-PSp10,Prison Stories: Women on the Inside,1991,Spheeris,15.330000
p-BaD39,The Man who Haunted Himself,1970,B.Dearden,12.940000
p-NML31,Casanova's Big Night,1954,McLeod,18.129999
p-SL7,Fail Safe,1964,Lumet,10.080000
p-SL5,A View from the Bridge,1961,Lumet,13.500000
p-Z9695,Pursuit,1996,UnYear96,14.400000
p-SL1,Twelve Angry Men,1957,Lumet,15.690000
p-RHo5,Night Shift,1982,R.Howard,6.360000
p-Z9693,Bed of Roses,1996,UnYear96,9.930000
p-RHo1,Grand Theft Auto,1976,R.Howard,12.250000
p-VGa10,Buffalo '66,1998,Gallo,8.410000
p-LBu1,Alice In Wonderland,1951,Bunin,17.389999
p-RbR12,Misery,1990,R.Reiner,5.720000
p-VGa12,The Brown Bunny,2004,Gallo,10.370000
p-PWr6,The Year of Living Dangerously,1982,Weir,17.420000
p-KuN40,Son Of Ali Baba,1952,K.Neumann,5.560000
p-PWr5,Gallipoli,1981,Weir,11.470000
p-PWr2,The Cars That Ate Paris,1971,Weir,8.390000
p-PWr3,Picnic at Hanging Rock,1975,Weir,19.650000
p-RcB8,The Blackboard Jungle,1955,R.Brooks,15.670000
p-SK8,It's a Mad Mad Mad Mad World,1963,St.Kramer,11.790000
p-MZa10,Laughter in Paradise,1951,Zampi,11.510000
p-NML20,Swing Shift Maisie,1943,McLeod,8.440000
p-SK6,Judgement at Nuremberg,1961,St.Kramer,7.110000
p-SGi8,State Secret,1950,Gilliat,16.410000
p-SK5,Inherit the Wind,1960,St.Kramer,5.590000
p-TeB10,Slayground,1983,Bedford,9.190000
p-RoT20,Ring of Spies,1964,Tronson,19.420000
p-BiA9,Jerusalem,1997,August,16.750000
p-Z9220,Shining Through,1992,UnYear92,12.870000
p-CB14,Jean de Florette,1988,Cl.Berri,16.170000
p-ILd10,Beverly Hills Cop 3,1994,J.Landon,9.410000
p-KuN14,The Fly,1958,K.Neumann,5.390000
p-TMo11,Dangerous Money,1946,Morse,7.630000
p-Z3910,Of Mice and Men,1939,UnYear39,6.060000
p-TNu3,Hedda,1975,Nunn,16.740000
p-MRt6,Smile,1975,M.Ritchie,7.440000
p-CLa110,Abbott and Costello Meet Captain Kidd,1952,Lamont,14.740000
p-DWa10,Making the Grade,1984,D.Walker,14.520000
p-LMa18,Souffle au Coeur,1971,Malle,9.160000
p-RUn10,City Slickers,1991,Underwood,17.559999
p-AtR10,Thunder Road,1958,Ripley,18.809999
p-LMa23,My Dinner With Andre,1981,Malle,14.250000
p-DTr3,Silent Running,1971,Trumbull,8.060000
p-SM7,The Sweet Smell of Success,1956,Mackendrick,11.800000
p-StH23,I died a Thousand Times,1955,Heisler,17.680000
p-THu13,Tex,1982,T.Hunter,16.610001
p-StH20,Chain Lightning,1950,Heisler,10.240000
p-THu10,Over the Edge,1980,T.Hunter,12.470000
p-NF27,The Sign of Zorro,1960,N.Foster,7.430000
p-JWH80,Way Out West,1937,Horne,18.650000
p-PaB10,Grease 2,1982,Birch,11.020000
p-PY19,Krull,1983,Yates,15.260000
p-WBe10,Dick Tracy,1990,Beatty,17.260000
p-TSu10,Jack and Sarah,1996,Sullivan,9.820000
p-WmH10,A Tale of Two Cities,1911,Humphrey,11.480000
p-RuM40,The Seven Minutes,1971,Russ~Meyer,15.980000
p-DeD42,Dark Passage,1947,Daves,15.010000
p-ViS58,Forgotten Faces,1928,Schertzinger,11.990000
p-PY11,Breaking Away,1979,Yates,9.520000
p-GyM10,Overboard,1987,Gey.Marshall,14.820000
p-PY10,The Deep,1977,Yates,12.290000
p-THu25,Paint it Black,1989,T.Hunter,9.820000
p-VCH10,Gridlock'd,1997,V.C.Hall,18.820000
p-SP6,Diagnosis: Danger,1963,S.Pollack,14.510000
p-SP5,The Black Curtain,1962,S.Pollack,15.920000
p-Z9650,House Arrest ,1996,UnYear96,19.240000
p-JWH70,Bonnie Scotland,1935,Horne,17.600000
p-NF13,Charlie Chan at Treasure Island,1939,N.Foster,16.400000
p-IFa8,Broadway Musketeers,1938,Farrow,13.570000
p-StH30,Hitler,1961,Heisler,8.660000
p-WTa20,Heroes,1985,Tannen,9.590000
p-ArL22,Black Friday,1940,Lubin,16.360001
p-NSg10,The Happy Hooker,1975,Sgarro,12.900000
p-DaM15,Our Man Flint,1965,Dan.Mann,14.140000
p-JJB10,The Moon in the Gutter,1985,Beineix,8.190000
p-RWN15,Frankenstein Meets the Wolf Man,1943,R.W.Neill,17.350000
p-RcB3,Deadline USA,1952,R.Brooks,9.710000
p-SS9,Raiders of the Lost Ark,1981,Spielberg,16.340000
p-SGi3,The Rake's Progress,1945,Gilliat,6.100000
p-SS8,1941,1979,Spielberg,10.670000
p-SS7,Close Encounters of the Third Kind,1980,Spielberg,10.970000
p-SS5,The Sugarland Express,1973,Spielberg,7.140000
p-SS2,Duel,1971,Spielberg,18.049999
p-MC11,Th\`eres\'e R\'aquin,1953,Carne,7.420000
p-ArH118,Make my Deathbed,1961,Hiller,11.850000
p-WTa10,Flashpoint,1985,Tannen,12.540000
p-HeM20,Strange Boarders,1938,Mason,11.710000
p-PlB20,Class of '44,1973,P.Bogart,9.100000
p-TmM1,Dragnet,1987,T.Mankiewicz,7.470000
p-JkS10,A Small Town in Texas,1976,Starrett,13.150000
p-CDr9,The Passion of Joan of Arc,1928,Dreyer,9.770000
p-TnM10,Venus Beaute (Institut),1999,T.Marshall,11.890000
p-StH15,Smash-Up,1947,Heisler,8.370000
p-StH13,Blue Skies,1945,Heisler,6.150000
p-Z9676,Pallbearer,1996,UnYear96,11.010000
p-RtB6,Pickpocket,1959,Bresson,8.160000
p-PhK11,Ladies of the Chorus,1949,Karlson,7.290000
p-Mgy5,Human Nature,2001,Gondry,19.559999
p-RtB3,Les Dames du Bois de Bologne,1945,Bresson,13.240000
p-RHy10,The Wicker Man,1978,R.Hardy,9.600000
p-MyR10,Student Bodies,1981,M.Rose,6.320000
p-NiR40,Castaway,1986,Roeg,8.600000
p-PY25,Suspect,1987,Yates,16.940001
p-LOl1,Henry V,1944,L.Olivier,11.390000
p-LOl2,Hamlet,1947,L.Olivier,18.129999
p-IMx10,Foxhole in Cairo,1960,Moxey,11.520000
p-LOl3,Richard III,1956,L.Olivier,18.629999
p-TiB1,Pee-Wee's Big Adventure,1985,T.Burton,17.320000
p-IdL11,A Crime For Mothers,1961,Lupino,10.420000
p-ToL10,Billy Jack,1971,Laughlin,14.170000
p-DWG80,Abraham Lincoln,1930,Griffith,17.209999
p-TiB5,Beetlejuice,1988,T.Burton,16.870001
p-VME8,Gus,1970,McEveety,13.930000
p-TiB6,Batman,1989,T.Burton,5.430000
p-RSt101,Our Cook's a Treasure,1955,R.Stevens,8.490000
p-RSt102,Guilty Witness,1955,R.Stevens,17.790001
p-RSt104,You Got to Have Luck,1956,R.Stevens,15.250000
p-VME13,Herbie Rides Again,1974,McEveety,9.530000
p-VME11,One Little Indian,1972,McEveety,14.270000
p-VME15,Herbie Goes to Monte Carlo,1977,McEveety,11.300000
p-VME14,Treasure of Matecumbe,1976,McEveety,16.950001
p-JJB1,Diva,1981,Beineix,6.090000
p-KV62,Love Me Or Leave Me,1955,K.Vidor,11.130000
p-RWN30,The Pearl of Death,1944,R.W.Neill,9.660000
p-PBa9,Scenes from the Class Struggle in Beverly Hills,1989,Bartel,16.719999
p-GSy30,Bye Bye Birdie,1963,Sidney,19.709999
p-PBa6,Eating Raoul,1982,Bartel,18.700001
p-VME18,The Apple Dumpling Gang Rides Again,1979,McEveety,11.420000
p-PBa4,Cannonball,1976,Bartel,10.120000
p-xTu10,Robot Monster,1954,Tucker,9.070000
p-EL44,Forbidden Paradise,1924,Lubitsch,15.090000
p-KV61,The Man Without a Star,1955,K.Vidor,8.360000
p-PBa3,Death Race 2000,1975,Bartel,12.870000
p-EL46,Lady Windermere's Fan,1925,Lubitsch,6.830000
p-PBa1,Private Parts,1972,Bartel,19.209999
p-RoS6,King Solomon's Mines,1937,Stevenson,8.220000
p-RoS3,Tudor Rose,1936,Stevenson,19.620001
p-TAv1,Things Are Tough All Over,1982,T.Avildsen,8.360000
p-ReB10,The Typhoon,1914,R.Barker,13.380000
p-RSh10,Blaze,1989,Shelton,15.700000
p-JJA5,Quest for Fire,1971,Annaud,18.959999
p-KV59,Beyond the Forest,1949,K.Vidor,5.400000
p-ViS86,Road to Zanzibar,1941,Schertzinger,8.570000
p-RsG10,200 Cigarettes,1999,R.Garcia,7.970000
p-DWG72,Isn't life Wonderful,1924,Griffith,14.390000
p-LMC19,The Bells of St.~Mary's,1945,McCarey,19.330000
p-SLJ8,Crooklyn,1993,Spike~Lee,9.310000
p-SLJ7,Malcolm X,1992,Spike~Lee,10.670000
p-RWN24,Sherlock Holmes Faces Death,1943,R.W.Neill,17.389999
p-SLJ5,Jungle Fever,1991,Spike~Lee,7.940000
p-KV50,An American Romance,1944,K.Vidor,12.420000
p-SLJ4,`Mo' Better Blues,1990,Spike~Lee,8.200000
p-RoR8,The Hustler,1961,Rossen,12.810000
p-RoP27,The Ninja Cafe,1999,Polanski,12.240000
p-MlP10,Twin Falls Idaho,1999,Polish,9.820000
p-PhK46,Hornet's Nest,1969,Karlson,9.100000
p-RoV7,La Ronde,1964,Vadim,17.299999
p-THu30,Sylvester,1991,T.Hunter,9.900000
p-LHM10,The Kid with the Broken Halo,1965,Martinson,12.530000
p-PDu10,Experience Preferred...But Not Essential,1971,Duffell,16.020000
p-RoV3,Les Liaisons Dangereuses,1959,Vadim,9.210000
p-Z54105,Sleep with Me,1994,Unknown54,17.860001
p-RoV1,And God Created Woman,1956,Vadim,11.670000
p-SW6,Paid,1932,S.Wood,15.780000
p-ViS81,The Mikado,1939,Schertzinger,11.210000
